resolved_audio_path,duration_sec,f0_mean,f0_std,f0_min,f0_max,f0_range,energy_mean,energy_std,energy_range,tempo_bpm,pause_ratio,spec_centroid_mean,spec_bandwidth_mean,spec_rolloff95_mean,spec_flux_mean,spec_tilt_proxy,mfcc_mean,mfcc_std,mfcc_delta_std,hnr_mean,jitter_local,shimmer_local,feature_status
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1047_IOM_ANG_XX.wav,2.2689375,358.47939247605365,85.02162753071356,281.2136583244699,552.7651519871105,271.55149366264055,0.0703096017241478,0.06643351167440414,0.2384383836761117,125.0,0.3371346720656695,1665.559605620152,1783.1608685181068,5718.419894366197,1.9818313121795654,-17.606311798095703,-13.3660306930542,87.3566665649414,5.944339275360107,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1021_MTI_SAD_XX.wav,3.5035,191.98299147675584,23.371849034721574,163.39154532410998,239.21922434748075,75.82767902337076,0.011062158271670341,0.007770880125463009,0.03166178660467267,133.92857142857142,0.0,1278.3292518978758,1814.2880015437106,5634.090909090909,1.1675233840942383,-24.3186092376709,-17.333642959594727,116.54817962646484,2.783175468444824,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1082_ITH_ANG_XX.wav,2.6359375,217.75660671367325,48.79587331046668,157.8258294677283,323.02966672001685,165.20383725228854,0.03034263849258423,0.02321695163846016,0.08541010657791048,156.25,0.04094842916419683,2067.0518570685163,1941.4080253668014,6136.765813253012,2.575521469116211,-17.268360137939453,-16.933542251586914,91.74566650390625,6.713159561157227,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1028_TIE_FEA_XX.wav,3.470125,291.9866713461906,40.19935896423679,216.8453740602837,356.35948725613576,139.51411319585208,0.016475316137075424,0.012756118550896645,0.048662422224879265,125.0,0.0,1214.4464346149311,1774.5460662361602,5565.008600917431,1.5570790767669678,-23.047725677490234,-15.165904998779297,112.26492309570312,4.12887716293335,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1010_TAI_NEU_XX.wav,3.06975,215.05370724759243,25.412550155470072,183.40080864093423,263.9015821545788,80.50077351364459,0.012239914387464523,0.010273177176713943,0.038146946812048554,133.92857142857142,0.0,1379.9294336923806,1953.5823111145912,5995.524088541667,1.3835033178329468,-21.243389129638672,-16.87470054626465,120.76873016357422,3.7348148822784424,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1035_IWL_SAD_XX.wav,2.6359375,100.26292891915962,12.81642970756367,81.22523963562355,118.23577860271482,37.010538967091264,0.01584024168550968,0.01151049230247736,0.03848828049376607,125.0,0.0,1150.7950564072605,1675.4678627375454,5234.939759036145,1.4871840476989746,-27.00754165649414,-15.381214141845703,109.14669799804688,3.84610915184021,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1087_IWW_NEU_XX.wav,2.1354375,,,,,,0.01155727170407772,0.006809687241911888,0.02310630795545876,125.0,0.0,1202.2227552788468,1691.8383778548582,5171.991604477612,1.6630549430847168,-25.120874404907227,-17.683971405029297,119.64511108398438,4.405457973480225,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1043_IEO_ANG_MD.wav,2.102125,276.89648043292055,32.79447122241267,223.1994285260446,336.3585661014858,113.15913757544118,0.020876804366707802,0.020305199548602104,0.06772778229787946,187.5,0.0,1393.1739275439513,1839.805793426209,5706.439393939394,1.5458824634552002,-22.5645751953125,-15.906086921691895,106.3938980102539,3.944383382797241,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1049_IOM_SAD_XX.wav,2.402375,193.1168798943383,10.697541887300478,175.11872228117704,211.89261887185907,36.77389659068203,0.01623544655740261,0.012948463670909405,0.05099337990395725,133.92857142857142,0.0,1174.5819668899014,1709.2407617598708,5305.612664473684,1.2998238801956177,-25.837797164916992,-16.033920288085938,112.45568084716797,3.020371437072754,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1047_TIE_FEA_XX.wav,2.2755625,376.94342925888236,53.443338317237995,250.53288772482563,436.20309306610307,185.67020534127744,0.03525488078594208,0.03595487400889397,0.12931726640090346,133.92857142857142,0.015628004064929035,1386.0773430222168,1847.7800577419096,6024.631076388889,1.705923318862915,-21.000198364257812,-15.87427806854248,101.73526000976562,5.237717628479004,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1047_DFA_SAD_XX.wav,1.8351875,208.84312930212008,3.1607042150389306,204.67477839935495,214.35469250725862,9.67991410790367,0.008611728437244892,0.0044575161300599575,0.017298719845712185,117.1875,0.0,1230.5658885964533,1857.7060927546772,5924.4342672413795,1.252744436264038,-23.908552169799805,-15.95268726348877,116.13114929199219,2.4479761123657227,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1004_TAI_FEA_XX.wav,2.93625,179.8320296899386,13.841417157731012,165.29006363084235,210.67220719096719,45.38214356012483,0.009976323693990707,0.00799541361629963,0.029793591937050223,125.0,0.0,1653.2501007534934,1965.3723316017226,6244.565217391304,1.395025610923767,-21.35483741760254,-20.57065200805664,113.07870483398438,3.6004693508148193,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1054_IEO_HAP_MD.wav,2.002,225.54395528865047,35.91658054122467,181.29427068562208,286.12918648705164,104.83491580142956,0.014253131113946438,0.01528622955083847,0.05209092702716589,144.23076923076923,0.0,1264.4359710206181,1787.7615548700712,5644.965277777777,1.3657881021499634,-23.98981475830078,-14.978384017944336,110.4201431274414,3.480597734451294,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1037_MTI_FEA_XX.wav,2.902875,191.7312530191169,21.107906957384557,146.40856959456255,228.41646786215435,82.0078982675918,0.009050518274307251,0.005060879047960043,0.023946590721607208,156.25,0.0,1322.6783136824495,1916.7999178844882,6104.653159340659,1.3004634380340576,-22.251089096069336,-17.51870346069336,118.80430603027344,2.8934316635131836,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1040_TIE_FEA_XX.wav,2.7360625,220.71685325260367,16.703558815944653,192.07458901020084,254.91212546385245,62.83753645365161,0.023791108280420303,0.019988857209682465,0.07343405531719327,144.23076923076923,0.0,1383.5196483273603,1864.5111353889367,5856.55886627907,1.48991858959198,-23.471759796142578,-15.845858573913574,103.92301177978516,4.260684013366699,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1076_DFA_ANG_XX.wav,2.2826875,239.44634397058783,38.67424391978219,188.7748625363387,310.2289523667469,121.45408983040821,0.026458561420440674,0.0254342220723629,0.08497972902841866,156.25,0.014018563644826565,1634.511314275025,1864.178208375991,5849.934895833333,1.9878877401351929,-20.385520935058594,-15.85843563079834,100.62139892578125,5.269509315490723,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1016_DFA_FEA_XX.wav,2.469125,61.09551410298832,8.81991497787033,55.79985713151117,78.91291473386416,23.11305760235299,0.008726431056857109,0.004781910218298435,0.02073741820640862,144.23076923076923,0.0,1587.52974735816,2021.2209598208153,6385.917467948718,1.4549880027770996,-19.53221893310547,-15.617081642150879,112.69171905517578,3.3277974128723145,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1038_DFA_ANG_XX.wav,2.56925,213.80656017076618,22.929222509059272,193.1872657849691,321.1691527453505,127.98188696038142,0.06911532580852509,0.06809917092323303,0.24043196067214012,104.16666666666667,0.2651552009341247,1818.5471859502866,1874.8220003341407,5880.594135802469,1.9967015981674194,-18.78878402709961,-13.496417999267578,84.96945190429688,6.906884670257568,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1014_IOM_HAP_XX.wav,2.102125,203.59385438169238,17.69664541009286,163.39154532410998,232.40911739156792,69.01757206745793,0.044467709958553314,0.042748481035232544,0.12741466984152794,187.5,0.025747755247666038,1362.2942597546094,1749.0218980778031,5337.831439393939,1.6878355741500854,-22.09896469116211,-14.70892333984375,98.8144302368164,5.352880954742432,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1023_IEO_ANG_LO.wav,1.7350625,194.6827448797914,19.699196848198692,121.7003513670591,227.10088581417543,105.40053444711633,0.052966780960559845,0.059795066714286804,0.1776250486727804,104.16666666666667,0.2253881344331976,1273.596704109726,1759.9898963285993,5739.204545454545,1.6546422243118286,-24.681625366210938,-14.311858177185059,100.39898681640625,6.361626625061035,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1062_MTI_ANG_XX.wav,2.2826875,193.06218182809192,33.513278647582126,155.11447618337345,266.96797083400685,111.8534946506334,0.11013692617416382,0.10447469353675842,0.40784376207739115,144.23076923076923,0.2850532541138461,1133.7610708759591,1467.1542100355866,4432.183159722223,1.7296562194824219,-28.64116668701172,-12.094367980957031,87.4534683227539,5.814813137054443,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1006_TIE_ANG_XX.wav,4.1708125,204.6238858680529,32.52483440378885,136.60402567543954,294.5134116201051,157.90938594466556,0.017077714204788208,0.01577496901154518,0.07502464344725013,125.0,0.0,1486.7646695150806,1878.6543292328697,5894.143606870229,1.7112754583358765,-22.041358947753906,-15.798052787780762,108.4401626586914,6.162387847900391,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1073_IEO_HAP_LO.wav,1.601625,197.8950997132108,60.11949825576547,107.79821830428551,253.44393965741244,145.64572135312693,0.029062004759907722,0.028614239767193794,0.10542997624725103,133.92857142857142,0.0,1392.385826439488,1717.8179388864824,5236.825980392156,1.6826043128967285,-24.66073989868164,-14.74899673461914,101.64482116699219,4.959918022155762,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1002_ITS_HAP_XX.wav,2.43575,,,,,,0.017617683857679367,0.015715403482317924,0.04942101542837918,117.1875,0.0,1956.449783130367,1958.8115789790622,6318.181818181818,1.7094688415527344,-19.011165618896484,-19.66298484802246,101.72046661376953,4.9504194259643555,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1041_IWW_FEA_XX.wav,2.469125,119.27548992737508,9.448169014029842,93.30329915368074,128.9370308439579,35.63373169027716,0.007774094585329294,0.003176232101395726,0.010376307182013988,170.45454545454547,0.0,1341.6757047392782,1898.5976376760773,6076.121794871795,1.2159219980239868,-23.33979034423828,-16.11654281616211,115.91304779052734,3.13596248626709,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1088_DFA_FEA_XX.wav,2.06875,69.16992405725085,11.584669850533153,57.10411696553857,94.38743126816934,37.283314302630764,0.013003712520003319,0.015535993501543999,0.059376432094722986,144.23076923076923,0.0,1639.289113331553,2049.2868199305117,6410.4567307692305,1.4669616222381592,-18.33740234375,-17.511085510253906,116.57749938964844,3.9780378341674805,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1061_ITH_SAD_XX.wav,2.6693125,153.46303535510765,26.769410262021726,120.30250360821167,190.9683207820833,70.66581717387164,0.009950040839612484,0.003270133165642619,0.014804653357714415,187.5,0.0,1167.0175153720786,1787.7128214471227,5733.909970238095,1.1678168773651123,-25.560136795043945,-14.458661079406738,111.74480438232422,2.170957088470459,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1032_ITS_NEU_XX.wav,2.535875,123.44293952629985,32.89624639926926,55.47847360339225,198.8480847635095,143.36961116011724,0.01981937512755394,0.019866378977894783,0.08151531498879194,156.25,0.0,1448.6205447272953,1878.4681619015143,5768.06640625,1.6201480627059937,-22.56989288330078,-16.236234664916992,105.5837173461914,4.517949104309082,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1070_IWW_ANG_XX.wav,2.56925,231.87999524128782,34.21870407900375,172.11028744886602,281.2136583244699,109.1033708756039,0.0748092532157898,0.07975567877292633,0.26705229841172695,144.23076923076923,0.4644351464435147,1554.2784467040851,1809.6538529309744,5491.6087962962965,1.8105543851852417,-21.885738372802734,-13.639429092407227,92.26239776611328,5.828129291534424,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1054_IWW_ANG_XX.wav,1.8018125,305.02448919429395,44.655044591247396,243.40070273411817,381.93664156416656,138.5359388300484,0.04016243293881416,0.03236977383494377,0.10884890099987388,156.25,0.0,1521.5412615826306,1680.8335402225334,5059.895833333333,2.0658016204833984,-24.951454162597656,-13.748201370239258,92.1954116821289,6.15173864364624,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1044_IOM_ANG_XX.wav,2.102125,148.6531898664475,10.991170337090628,131.19081044374488,168.1792830507429,36.988472606998016,0.048278387635946274,0.0459570474922657,0.13814498716965318,170.45454545454547,0.13230659451745252,1335.9973408820176,1735.8817122797336,5256.628787878788,1.717645287513733,-23.381839752197266,-14.032770156860352,97.36185455322266,5.525040626525879,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1049_TSI_ANG_XX.wav,1.968625,294.2776773481003,69.94568828195004,227.10088581417543,423.78523774371814,196.68435192954271,0.043239008635282516,0.048849523067474365,0.1988390248734504,144.23076923076923,0.3010349863483396,1935.9105123515844,2053.114757564925,6272.177419354839,1.9325261116027832,-17.71694564819336,-14.582273483276367,89.87199401855469,5.64958381652832,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1008_TIE_HAP_XX.wav,3.403375,230.3418092971624,20.959907447751768,198.8480847635095,273.20805135087915,74.35996658736966,0.021652812138199806,0.021300917491316795,0.10006258054636419,144.23076923076923,0.0,1490.9144255177416,1882.7577375024086,5733.425817757009,1.7434505224227905,-21.27762222290039,-15.833966255187988,105.76900482177734,5.083604335784912,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1012_IEO_HAP_HI.wav,2.7360625,243.6447278128029,29.766746744052835,207.05298476827548,296.2195104573129,89.1665256890374,0.022516198456287384,0.024899886921048164,0.09498198982328176,110.29411764705883,0.0,1318.4154005232222,1782.4011113597753,5560.047238372093,1.6312819719314575,-23.38327407836914,-15.526354789733887,111.78277587890625,4.570286750793457,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1080_TSI_ANG_XX.wav,2.6359375,495.2232492076733,15.127196684631699,475.6828460010884,518.7358218604038,43.05297585931538,0.0546150766313076,0.06708325445652008,0.29006936121731997,125.0,0.3808654416123296,2313.6215295315333,2094.27269847617,6579.536897590361,2.000699996948242,-14.260597229003906,-13.350053787231445,89.42251586914062,6.07537841796875,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1032_TIE_NEU_XX.wav,2.56925,96.31057571391052,16.681952499687448,53.899109152142756,114.20823393107715,60.30912477893439,0.011798029765486717,0.010101833380758762,0.0373249058611691,125.0,0.0,1284.0452011090786,1865.9382912984986,5820.601851851852,1.4082365036010742,-24.069217681884766,-16.997262954711914,114.53726196289062,3.7821848392486572,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1067_IWL_HAP_XX.wav,2.2355625,174.0365008376525,23.63398937214925,137.3953647458089,213.12010032569688,75.72473557988798,0.02088969014585018,0.01765880361199379,0.06337999016977847,104.16666666666667,0.0,1241.4404793310325,1761.1318812358031,5577.120535714285,1.6957374811172485,-24.8078556060791,-14.739137649536133,104.48432922363281,4.427020072937012,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1030_IEO_ANG_MD.wav,2.6693125,207.7004814317114,20.946820577978333,173.1073122012286,250.53288772482563,77.42557552359702,0.04488999396562576,0.03977857157588005,0.11264327890239656,187.5,0.016975344775105983,1613.3659439415549,1865.1766582056607,5909.505208333333,1.995136022567749,-20.586505889892578,-14.936108589172363,92.58190155029297,5.969196796417236,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1059_WSI_NEU_XX.wav,2.2355625,142.2914950343061,19.0830600179387,108.42268703014184,186.60659830736148,78.18391127721964,0.0469592921435833,0.046060848981142044,0.1803811858408153,125.0,0.11451256674774246,1619.2086491296977,1625.538047949652,5157.924107142857,2.027214765548706,-24.513036727905273,-13.00985336303711,89.75829315185547,6.908687114715576,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1068_WSI_HAP_XX.wav,2.2689375,143.70148969866187,39.79690479281687,54.21134351507092,192.07458901020084,137.86324549512992,0.03641193360090256,0.0399017408490181,0.16743291658349335,133.92857142857142,0.055064319753188484,1609.8508984969571,1859.3655619944298,5485.915492957746,1.8981168270111084,-21.889690399169922,-13.98992919921875,95.00829315185547,5.486317157745361,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1015_IEO_NEU_XX.wav,2.1354375,130.03563830535185,3.19118033137563,125.99210498948732,135.034994616819,9.04288962733169,0.014767920598387718,0.01747215911746025,0.0737737356685102,133.92857142857142,0.0,1277.8552923329285,1874.1878595143294,5942.980410447762,1.4413297176361084,-22.167163848876953,-15.156229019165039,114.98869323730469,3.855252742767334,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1087_IEO_ANG_HI.wav,3.7704375,155.18586097059728,58.34705131491704,55.79985713151117,218.10154653305153,162.30168940154036,0.07896140962839127,0.07686108350753784,0.2540914840064943,133.92857142857142,0.34649493593250125,1911.5601300662302,1928.0117066416744,6256.091101694915,1.8715450763702393,-16.132434844970703,-13.19279670715332,87.97823333740234,6.151117324829102,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1045_IWW_NEU_XX.wav,2.3356875,123.75412553216182,9.918440186642078,103.52649238413775,143.893358001082,40.36686561694424,0.0185512974858284,0.014865927398204803,0.04893738403916359,125.0,0.0,1356.7363498145971,1750.6968848453882,5403.253424657534,1.5510056018829346,-24.839683532714844,-16.05400276184082,105.28719329833984,4.440145969390869,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1071_TAI_SAD_XX.wav,2.1688125,116.17290272954999,6.944201755103375,104.72941228206267,126.72196982870621,21.99255754664354,0.013954161666333675,0.007511763833463192,0.030699015129357576,110.29411764705883,0.0,1096.512101041714,1683.0796547101345,5165.900735294118,1.2046549320220947,-26.84914207458496,-13.91594409942627,113.2083969116211,3.0091426372528076,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1080_IEO_FEA_HI.wav,2.1688125,305.15434930012634,22.90772528877729,281.2136583244699,344.22057489773204,63.00691657326212,0.1129908412694931,0.1310548335313797,0.40631083259359,144.23076923076923,0.4245698971211205,1827.2123926635809,1956.7173741437791,6342.715992647059,1.6652519702911377,-17.435970306396484,-13.123303413391113,83.63238525390625,6.081424236297607,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1083_MTI_ANG_XX.wav,3.7370625,91.3990840033486,25.146975914356005,54.52538663326288,152.4497023255762,97.92431569231331,0.023749105632305145,0.021862920373678207,0.078834816114977,117.1875,0.05994012677069227,1591.9862645805051,1918.9931515047265,6022.502670940171,1.9529032707214355,-20.330127716064453,-16.925687789916992,109.54730987548828,5.692628383636475,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1079_DFA_ANG_XX.wav,2.2021875,265.1549254168344,26.082789961733845,187.68759933422865,301.3973362949152,113.70973696068654,0.05444864556193352,0.06428100168704987,0.19849310046993196,144.23076923076923,0.44782176812828156,1663.9992396747518,1842.7225136463483,5693.161231884058,2.0446937084198,-19.008224487304688,-14.691681861877441,98.43892669677734,6.399171352386475,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1054_IOM_FEA_XX.wav,1.8685625,222.20019213247105,63.68845816257122,110.31788221637464,287.786716002164,177.46883378578934,0.021608300507068634,0.01705162599682808,0.05380505882203579,133.92857142857142,0.0,1065.3301203351384,1624.5604523516743,4962.658898305085,1.3478857278823853,-26.323026657104492,-15.000779151916504,110.83119201660156,2.694211721420288,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1043_TIE_ANG_XX.wav,2.6693125,233.7575181624554,40.42611503951179,157.8258294677283,323.02966672001685,165.20383725228854,0.020006129518151283,0.017113419249653816,0.06354128289967775,133.92857142857142,0.0,1541.2115409604805,1915.3913794097036,5917.038690476191,1.6401158571243286,-20.89386749267578,-15.273033142089844,103.73270416259766,5.123036861419678,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1037_WSI_FEA_XX.wav,2.6693125,348.94445707277094,36.695653620683224,274.79072949161787,402.31717642714136,127.5264469355235,0.04399483650922775,0.04307001829147339,0.1430942863225937,117.1875,0.1728207169449062,1736.9681670838715,1952.6502303323327,6048.084077380952,1.7735151052474976,-18.780216217041016,-16.39797019958496,96.91510009765625,5.0132060050964355,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1072_ITS_ANG_XX.wav,2.902875,202.43536854369546,49.22449872014634,143.893358001082,304.8994046511524,161.0060466500704,0.03402608260512352,0.0418856181204319,0.17326582479290664,125.0,0.28346897472333465,1474.0141478778685,1791.007974153874,5490.384615384615,1.7272882461547852,-22.85376739501953,-14.61735725402832,101.632080078125,5.750097274780273,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1071_DFA_FEA_XX.wav,2.102125,143.55931722637052,29.925280039621594,101.74796921026864,185.5318233882619,83.78385417799326,0.02493169903755188,0.026975516229867935,0.10668147495016456,133.92857142857142,0.0,1160.6424914503075,1713.3521729290176,5381.747159090909,1.3431366682052612,-25.394702911376953,-14.80923080444336,109.26830291748047,4.041471004486084,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1045_IWL_NEU_XX.wav,2.7360625,119.10503819225856,17.937911053084353,94.93421209505193,164.33806291715806,69.40385082210612,0.018568575382232666,0.017992211505770683,0.0762317506596446,156.25,0.0,1202.2777089032109,1662.7228764985607,5244.549418604651,1.486682415008545,-26.98911476135254,-16.142980575561523,107.56907653808594,4.917365074157715,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1016_IEO_NEU_XX.wav,1.7350625,157.9607549655349,57.86510342586995,60.49970446096463,231.07053937445463,170.57083491349,0.017070328816771507,0.013509182259440422,0.04860202316194773,133.92857142857142,0.0,1196.1563028668613,1732.5861851671696,5344.318181818182,1.4374370574951172,-24.646230697631836,-14.92883014678955,110.67462921142578,4.496656894683838,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1037_ITS_HAP_XX.wav,2.602625,312.51118832836073,73.64182946002742,250.53288772482563,540.1399784672759,289.6070907424503,0.016488296911120415,0.010533342137932777,0.03902281215414405,117.1875,0.0,1622.0939225691773,1942.4794294799851,5740.8536585365855,1.4707355499267578,-21.400224685668945,-16.746349334716797,107.15602111816406,4.205524444580078,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1084_IWL_HAP_XX.wav,3.1698125,144.1376584947266,60.25397366437521,55.15894110818732,263.9015821545788,208.7426410463915,0.024203067645430565,0.021899979561567307,0.08124238043092191,144.23076923076923,0.0005718003825146978,1375.4218914195108,1767.2246254115805,5612.03125,1.9620133638381958,-22.65740966796875,-17.30460548400879,108.88604736328125,5.864477634429932,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1038_ITS_ANG_XX.wav,3.003,233.53275354004194,30.443981893725233,174.11011265922482,281.2136583244699,107.1035456652451,0.11288982629776001,0.1329711228609085,0.5684294025413692,208.33333333333334,0.26473526473526476,1968.4436924664078,1937.4309000340609,6152.593085106383,1.83762526512146,-16.98508071899414,-13.37356185913086,73.37110900878906,5.671103477478027,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1090_MTI_HAP_XX.wav,2.8028125,148.81452908319312,74.15049582804663,56.448220240306554,286.12918648705164,229.68096624674507,0.02516155317425728,0.020856967195868492,0.09370705764740705,156.25,0.018129111383654806,1307.6628051653631,1699.1842022141143,5250.799005681818,1.8512707948684692,-24.85667610168457,-16.682723999023438,105.30964660644531,5.678738594055176,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1019_IWW_NEU_XX.wav,1.8351875,129.204957577561,10.488308248871522,109.68249796946259,139.79699341790194,30.114495448439357,0.02056368812918663,0.01773466169834137,0.061588242184370756,125.0,0.0,1316.9951519289575,1768.9327069258754,5358.0280172413795,1.7518391609191895,-24.225257873535156,-15.164220809936523,104.76522827148438,5.936911582946777,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1015_WSI_SAD_XX.wav,2.43575,,,,,,0.011980444192886353,0.00719752861186862,0.0286879176273942,89.28571428571429,0.0,1327.0165780403124,1881.488833276919,5822.24025974026,1.4199738502502441,-22.457109451293945,-14.65456771850586,113.13526153564453,3.85341215133667,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1088_IWW_FEA_XX.wav,3.1698125,63.182042072435884,7.5445594375167095,55.79985713151117,77.11054127039704,21.31068413888587,0.006802835501730442,0.003814940107986331,0.016679028514772654,187.5,0.0,1165.0454092135064,1809.6510381710489,5829.375,1.3558478355407715,-23.742246627807617,-18.61229133605957,132.69967651367188,3.462583303451538,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1077_MTI_ANG_XX.wav,2.602625,246.35968480610396,163.54819122068483,120.99940892192926,595.8709852490811,474.8715763271518,0.058191414922475815,0.06784974783658981,0.26241645659320056,144.23076923076923,0.2868738293069497,1183.5340766392655,1599.532422782697,4715.129573170731,1.7156116962432861,-26.49669647216797,-14.545890808105469,102.9229965209961,5.871086120605469,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1074_IOM_ANG_XX.wav,2.6693125,263.9972175954926,74.71357083105977,106.56005016284841,395.40560814115844,288.84555797831,0.11827607452869415,0.088620126247406,0.2839583791792393,93.75,0.2207731391509986,1719.5318044814771,1672.5385964817729,5215.215773809524,2.2230656147003174,-17.679183959960938,-12.90210247039795,77.26940155029297,7.330176830291748,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1063_IEO_ANG_HI.wav,2.2021875,417.8210109132317,20.6188852733183,390.8639873736984,438.72999187785035,47.86600450415193,0.07933663576841354,0.09954243898391724,0.3364301403053105,170.45454545454547,0.44782176812828156,1666.2520838904286,1794.0323074383152,5746.829710144928,1.7004811763763428,-17.654476165771484,-13.24827766418457,89.55176544189453,6.302001476287842,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1065_ITS_SAD_XX.wav,3.003,109.87809082629666,7.887753497307118,81.22523963562355,114.86983549970348,33.64459586407993,0.009680557996034622,0.007443995214998722,0.030205320566892624,125.0,0.0,1336.8926447756537,1934.420020913493,6058.510638297872,1.2921358346939087,-22.790386199951172,-16.28944206237793,115.615478515625,3.1500730514526367,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1091_TAI_FEA_XX.wav,2.5025,115.73354322357723,61.07226901676561,55.15894110818732,201.15858821357068,145.99964710538336,0.009446917101740837,0.007692189887166023,0.0282453796826303,104.16666666666667,0.0,1550.7101256071892,1973.633206101523,6223.595727848101,1.4783226251602173,-20.741256713867188,-17.969837188720703,124.28400421142578,3.96039080619812,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1031_IWL_ANG_XX.wav,2.602625,,,,,,0.02144453302025795,0.018436430022120476,0.06554506882093847,98.6842105263158,0.0,1317.1754658878663,1688.1891203902735,5126.619664634146,1.5754653215408325,-24.890762329101562,-15.533463478088379,104.23440551757812,4.82455587387085,,,,ok
C:\Users\33932\Desktop\token-level\crema_data_1000\audios\1037_IEO_HAP_MD.wav,1.901875,153.3819425982721,5.94698728646743,141.4213562373095,160.5845763726753,19.163220135365776,0.015855543315410614,0.014091813005506992,0.052168533904477954,133.92857142857142,0.0,1370.8307082222912,1860.6259857804685,5789.583333333333,1.5887291431427002,-23.493534088134766,-15.756196022033691,108.77467346191406,4.675574779510498,,,,ok
